Question,Answer
Ngân hàng có yêu cầu Vốn chủ sở hữu cho chương trình này không?,"Hạng 2: 10% (Doanh nghiệp mới). Hạng 3: 20% (Doanh nghiệp mới). Đối với doanh nghiệp đang hoạt động, không yêu cầu vốn chủ sở hữu."
Tỷ suất lợi nhuận cho Chứng chỉ Tiền gửi Có kỳ hạn Thông báo Rút tiền Ngắn (SNDR) là bao nhiêu?,Kỳ hạn: 7 ngày. Hình thức chi trả: Đến hạn. Tỷ suất lợi nhuận: 0.165.
Hạn mức cho vay của Ask Fauri Business Finance là gì?,Tối đa 200 triệu Rs (Cho tất cả các sản phẩm).
Tôi có thể thực hiện trả nợ lớn cuối kỳ hoặc chấm dứt khoản vay trước hạn không?,"Có, tùy chọn trả nợ lớn cuối kỳ hoặc chấm dứt trước hạn có sẵn cho tất cả khách hàng. Phí sẽ được áp dụng theo biểu phí hiện hành của Ngân hàng / Theo thỏa thuận doanh nghiệp."
Tài khoản Vãng lai NUST Sahar Asaan có bất kỳ Hạn chế Giao dịch nào không?,"Hạn mức rút tiền hàng tháng lên đến Rs. 1.000.000, Tổng hạn mức số dư tín dụng lên đến Rs. 1.000.000, Các giao dịch xuyên biên giới (ra nước ngoài) sẽ không được phép trừ trường hợp giao dịch quốc tế được thực hiện qua thẻ ghi nợ."
Có tiêu chí nào về độ tuổi để được hưởng Tài chính NUST Sahar không?,Kinh doanh Mới: Từ 20-50 tuổi tại thời điểm nộp đơn. Kinh doanh Hiện có: Từ 20-55 tuổi tại thời điểm nộp đơn.
Ngân hàng có chịu trách nhiệm cho bất kỳ loại tranh chấp nào liên quan đến Bảo hành/Lỗi xe/Vấn đề Dịch vụ với Đại lý hoặc Nhà sản xuất xe không?,Không. Ngân hàng không chịu trách nhiệm này. Khách hàng sẽ tự liên hệ trực tiếp với đại lý hoặc nhà sản xuất để giải quyết vấn đề.
Có khoản khấu trừ thuế nào đối với Dịch vụ Chuyển tiền về nước không?,Dịch vụ Chuyển tiền về nước được miễn thuế.
Tôi có thể được hưởng khoản giảm trừ thuế thu nhập đối với Tài trợ Nhà ở không?,"Có, bạn có thể yêu cầu giảm trừ thuế đối với khoản phí đánh dấu (mark-up) Tài trợ Nhà ở đã thanh toán trong năm, hoặc theo luật thuế hiện hành của quốc gia."
Có thể gửi kiều hối từ bất kỳ đâu đến Pakistan không?,"Có, kiều hối có thể được gửi từ khắp nơi trên thế giới đến Pakistan thông qua các đối tác đại lý của chúng tôi như Western Union, Mastercard, Dandelion Payments (RIA), v.v. Để biết thêm thông tin, vui lòng truy cập liên kết sau: https://NUSTbank.com/services-home-remittance-our-partners/"
Tài trợ Lúa Gạo NUST được cung cấp cho những mục đích nào?,"Tài trợ Tiền mặt (CF) Để đáp ứng nhu cầu vốn lưu động của các nhà máy xay xát gạo cho việc thu mua lúa theo công suất xay xát. Tài trợ Linh hoạt (RF) Để đáp ứng nhu cầu vốn lưu động của các nhà máy xay xát gạo như vận chuyển, lương & tiền công, tiện ích và các chi phí hành chính khác, v.v. (Việc thu mua lúa bằng nguồn vốn RF bị hạn chế)."
Người dân có thể sử dụng Dịch vụ Tài chính Cá nhân từ NUST ở khu vực nào của đất nước?,Dịch vụ Tài chính Cá nhân có thể được sử dụng tại tất cả các thành phố có chi nhánh của NUST.
Các dịch vụ miễn phí đi kèm với Tài khoản Tiền gửi Hiện tại là gì?,Dịch vụ cảnh báo SMS miễn phí cho Giao dịch Kỹ thuật số; Sao kê điện tử & Ngân hàng trực tuyến miễn phí; Gửi/Rút tiền mặt trực tuyến miễn phí giữa các chi nhánh (Trực tuyến); Chuyển khoản nội bộ miễn phí trong NUST qua chi nhánh (Chuyển khoản trực tuyến); Phát hành Séc ngân hàng miễn phí
Tỷ lệ lợi nhuận cho tiền gửi có kỳ hạn bằng ngoại tệ là bao nhiêu?,"Tỷ lệ lợi nhuận cho USD: 0,0025, GBP: 0,0025, EUR: 0."
Thị trường mục tiêu là gì?,"Cá nhân có giá trị ròng cao (đơn lẻ hoặc chung), Doanh nghiệp Tư nhân, Công ty Hợp danh, Công ty Trách nhiệm hữu hạn Công khai và Tư nhân, Tổ chức Chính phủ, Tập đoàn, Câu lạc bộ, Hội, Hiệp hội, Tổ chức phi chính phủ (NGO)."
Ngân hàng có yêu cầu vốn chủ sở hữu cho chương trình này không?,"Kinh doanh mới: 20% vốn chủ sở hữu. Kinh doanh hiện có: Không yêu cầu vốn chủ sở hữu, khoản đầu tư hiện tại vào doanh nghiệp sẽ được tính là vốn chủ sở hữu."
Thời hạn vay tối đa là bao lâu?,• Đối với xe có dung tích xi-lanh lên đến 1000 CC: tối đa 5 năm. • Đối với xe có dung tích xi-lanh trên 1000 CC: tối đa 3 năm.
Ngân hàng NUST có đang cung cấp dịch vụ tài trợ thời vụ cho các nhà máy xay xát gạo không?,"Tài chính Gạo NUST được thiết kế để đáp ứng nhu cầu tài trợ thời vụ cho việc thu mua lúa và các chi phí quản lý khác của các nhà máy xay xát gạo, dựa trên hiệu quả hoạt động trong quá khứ và năng lực xay xát nhằm thỏa mãn các nhu cầu tài chính thời vụ của họ. Phạm vi của sản phẩm hướng đến các 'Nhà máy Xay xát Gạo' thuộc danh mục Doanh nghiệp Vừa và Nhỏ (SME)."
Ngân hàng NUST có cung cấp Tài khoản Ngân hàng Kỹ thuật số cho Freelancer không?,"Tài khoản Kỹ thuật số NUST Freelancer được thiết kế riêng cho Freelancer, giúp họ có thể nhận thanh toán trực tiếp vào tài khoản ngân hàng và đồng thời tận hưởng các dịch vụ ngân hàng phong cách sống khác."
Thông tin Quan trọng Khác về Các Gói Bảo hiểm Nhân thọ NUST,"• Gói Munafa Mehfooz là gói kỳ hạn 5 năm với mức Phân bổ Cao trong năm đầu tiên và thưởng trung thành trả trước 20% vào năm đầu tiên. • Trong trường hợp chấm dứt Gói Munafa Mehfooz sớm, giá trị khoản thưởng trung thành trả trước sẽ được khấu trừ khỏi giá trị tiền mặt của hợp đồng. • Trong trường hợp tử vong, Giá trị Tiền mặt hoặc Số tiền Bảo đảm (tùy theo giá trị nào cao hơn) sẽ được thanh toán cho người được chỉ định. • Các chế độ Thanh toán Phí Bảo hiểm Hàng năm / Nửa năm / Quý có sẵn theo sự thuận tiện của khách hàng. • Tăng trưởng của Hợp đồng phụ thuộc vào tăng trưởng của Quỹ Tương hỗ Liên kết. • Các Khiếu nại Tử vong sẽ được NUST Life xử lý, với điều kiện hoàn tất các tài liệu cần thiết và đủ điều kiện nếu tình trạng hợp đồng chỉ ở trạng thái Đang hiệu lực/Đã phục hồi."
Mục đích nào mà Tài chính Xay xát Bột mì NUST được cung cấp?,"Tài chính Tiền mặt (CF): Để đáp ứng nhu cầu vốn lưu động của hoạt động kinh doanh xay xát bột mì cho việc mua sắm lúa mì theo công suất xay xát. Tài chính Hoạt động (RF): Để đáp ứng các nhu cầu vốn lưu động như vận chuyển, lương & tiền công, tiện ích và các chi phí hành chính khác, v.v. (Việc mua sắm lúa mì bằng nguồn vốn RF bị hạn chế)."
Tỷ lệ lợi nhuận trên tài khoản tiết kiệm NAA là bao nhiêu?,"Tỷ lệ lợi nhuận hiện tại là 20,50% và được trả nửa năm một lần."
Các khoản phí dịch vụ/tài liệu/pháp lý tại NUST Imarat Finance là bao nhiêu?,Theo thực tế.
Tiêu chí thu nhập tối thiểu hàng tháng là gì?,"Người hưởng lương (Công ty được phê duyệt): Công ty Hạng A - 40.000 PKR (Thường trú) & 60.000 PKR (Hợp đồng Công ty / Bên thứ 3), Công ty Hạng B & C - 50.000 PKR (Thường trú) & 60.000 PKR (Hợp đồng Công ty / Bên thứ 3). Người hưởng lương (Công ty không được phê duyệt): 70.000 PKR (Thường trú) & 80.000 PKR (Hợp đồng Công ty). Người hưởng lương (Chính phủ): Đang phục vụ - 35.000 PKR (Thường trú, BPS-5 trở lên) & 45.000 PKR (Hợp đồng), Đã nghỉ hưu - 40.000 PKR (điều kiện hưởng lương hưu với NUST). Lực lượng Vũ trang, Các đơn vị liên kết & Dân thường tại GHQ/NHQ/AHQ: Đang phục vụ - 25.000 PKR (Sĩ quan / Hạ sĩ quan & cấp thấp hơn), Đã nghỉ hưu - 40.000 PKR (Sĩ quan) và 15.000 PKR (Hạ sĩ quan & cấp thấp hơn, điều kiện hưởng lương hưu với NUST). SPD & các đơn vị liên kết - 25.000 PKR (Thường trú & Hợp đồng). Dân thường tại GHQ/NHQ/AHQ - 25.000 PKR (Thường trú) và 35.000 PKR (Hợp đồng). Tổ chức Fauji & các đơn vị liên kết: 25.000 PKR (Thường trú & Hợp đồng). Doanh nhân Tự do/Tiểu thương: 100.000 PKR (Khách hàng Chi nhánh), 150.000 PKR (Khách hàng không thuộc Chi nhánh)."
Hình thức trả nợ là gì?,"Việc thanh toán Khoản trả góp Hàng tháng (EMI) bao gồm tiền gốc, phí đánh dấu và chi phí bảo hiểm, v.v. sẽ được thực hiện thông qua Ủy quyền Ghi nợ Trực tiếp (DDA) từ tài khoản của người vay được duy trì tại NUST."
Các tính năng chính của Tài khoản Tiền gửi Không kỳ hạn là gì?,"Được cung cấp bằng VND (PKR) & Ngoại tệ (USD, GBP, EUR, JPY & AED); Số tiền gửi tối thiểu để mở tài khoản là 5.000 Rs. cho VND, 500 USD hoặc tương đương cho Ngoại tệ; Không yêu cầu số dư tối thiểu hàng tháng; Thẻ Ghi nợ cho tài khoản PKR; Không giới hạn số tiền ghi có và ghi nợ hàng tháng"
Ở khu vực nào của đất nước có thể sử dụng Dịch vụ Tài chính Cá nhân từ NUST?,Dịch vụ Tài chính Cá nhân có thể được sử dụng tại tất cả các thành phố nơi có chi nhánh của NUST.
Tài khoản Số Asaan của NUST là gì?,"Tài khoản Số Asaan của NUST là một sản phẩm ngân hàng số cung cấp một nền tảng đơn giản, dễ sử dụng để khách hàng quản lý tài chính của mình một cách thuận tiện trực tuyến."
Có phí thanh toán trễ không?,"1.000 Rs./kỳ trả. Trong trường hợp trả trễ, lãi suất thương mại sẽ được áp dụng trên số tiền gốc còn nợ."
Phí ngân hàng cho tài khoản này là bao nhiêu?,Tất cả các khoản phí ngân hàng được áp dụng theo Biểu phí hiện hành.
Có độ tuổi tối thiểu nào để được hỗ trợ tài chính tại Quỹ Tài chính NUST Ujala không?,Tài trợ SE/ME: Từ 25-55 tuổi tại thời điểm nộp đơn. (Một trong các đối tác/giám đốc phải đáp ứng tiêu chí về tuổi). Nhà cung cấp/Nhà bán lẻ: Từ 25-55 tuổi tại thời điểm nộp đơn. (Một trong các đối tác/giám đốc phải đáp ứng tiêu chí về tuổi). Tài trợ cho Nhân viên NUST: Không giới hạn độ tuổi. Tài trợ cho Ứng viên Nội địa: Từ 25-55 tuổi tại thời điểm nộp đơn. (Một trong những người vay hoặc người đồng vay phải đáp ứng tiêu chí)
Tôi có thể thực hiện trả nợ lớn cuối kỳ hoặc chấm dứt khoản vay trước hạn không?,"Có, phương thức trả nợ lớn cuối kỳ hoặc chấm dứt khoản vay trước hạn có sẵn cho tất cả khách hàng. Phí sẽ được áp dụng theo biểu phí hiện hành của Ngân hàng / Theo thỏa thuận doanh nghiệp."
Ai sẽ bảo hiểm xe của tôi?,"Ngân hàng NUST có thỏa thuận bảo hiểm với các công ty bảo hiểm uy tín với mức phí bảo hiểm hấp dẫn, Miễn phí định vị và Bảo hiểm tử vong do tai nạn miễn phí lên đến 1 triệu Rs. Khách hàng phải chọn một công ty bảo hiểm theo lựa chọn của họ từ Danh sách các công ty bảo hiểm được NUST phê duyệt."
Có loại thuế nào áp dụng cho tài khoản này không?,Zakat và các loại thuế sẽ được áp dụng theo quy định của pháp luật.
Thời hạn tài trợ là bao lâu?,Thẻ tín dụng NUST là một tiện ích thường trực và có thể gia hạn sau khi thẻ tín dụng hết hạn.
Các tiện ích miễn phí đi kèm với Tài khoản Kỹ thuật số Roshan là gì?,Phát hành thẻ ghi nợ miễn phí lần đầu (phí thường niên theo Biểu phí hiện hành). Dịch vụ ngân hàng trực tuyến I-Net miễn phí. Bản sao kê điện tử miễn phí.
Có yêu cầu về doanh số tài khoản nào đối với Tài chính Nhà máy Bột mì NUST không?,Tối thiểu 50% doanh số của người nộp đơn phải được chứng minh thông qua doanh số tài khoản tại ngân hàng.
Tỷ lệ lợi nhuận cho Tài khoản Tiết kiệm PLS là bao nhiêu?,Chi trả lợi nhuận: Nửa năm một lần. Tỷ lệ lợi nhuận: 0.19.
Ngân hàng NUST có cung cấp Tài khoản Ngân hàng Kỹ thuật số đơn giản không?,"Có, Tài khoản Kỹ thuật số Asaan của NUST đang được cung cấp."
Bản chất của khoản vay được cho phép tại Quỹ Tài chính NUST Hunarmand?,• Khoản vay dài hạn / Khoản vay phát triển • Khoản vay vốn lưu động / Khoản vay sản xuất.
Có thể sử dụng Dịch vụ Tài chính Cá nhân của NUST ở khu vực nào trong nước?,Dịch vụ Tài chính Cá nhân có thể được sử dụng tại tất cả các thành phố có chi nhánh của NUST.
Tần suất trả nợ gốc trong Ask Fauri Business Finance là gì?,"AFBF-1: Khi đáo hạn, AFBF-2: Hàng tháng / Hàng quý, AFBF-3: Khi hết hạn / mua lại, AFBF-4: Khi nghỉ hưu."
Ngân hàng có yêu cầu vốn chủ sở hữu cho chương trình này không?,"Kinh doanh mới: 20% vốn chủ sở hữu. Kinh doanh hiện có: Không yêu cầu vốn chủ sở hữu, khoản đầu tư hiện tại vào doanh nghiệp sẽ được tính là vốn chủ sở hữu."
Có độ tuổi tối thiểu nào để được hỗ trợ tài chính tại Chương trình Tài chính Nhà máy Bột mì NUST không?,"Tuổi của người vay (trong trường hợp doanh nghiệp tư nhân) phải tối thiểu 20 tuổi, tuy nhiên không vượt quá 65 tuổi tại thời điểm nộp đơn. Độ tuổi này có thể được linh hoạt trong trường hợp có kế hoạch kế thừa hiệu quả cho hoạt động kinh doanh. Tiêu chí này không áp dụng nếu doanh nghiệp là công ty hợp danh hoặc công ty trách nhiệm hữu hạn."
